"id"	"title"	"description"	"link"	"condition"	"price"	"sale_price"	"availability"	"image link"	"gtin"	"mpn"	"google product category"	"brand"	"product_type"	"shipping_weight"	"unit_pricing_measure"	"unit_pricing_base_measure"	"manufacturer"	"online_only"	"custom_label_0"	"custom_label_1"	"custom_label_2"	"custom_label_3"	"custom_label_4"	"checkout_link_template"
"610c3fb96c33b07f2d3b9fa5"	"Modelo Chelada Pina Picante 24oz 24oz"	"A michelada-style beer, Modelo Chelada Pina Picante Mexican Import Flavored Beer brings to life the vibrancy of Mexico. Crafted with Modelo beer and the refreshing and tropical flavors of pineapple and chili peppers, this authentic Mexican beer is an ideal blend of fresh fruit flavor and a dash of spice."	"https://ridgewineandspirits.com/shop/product/modelo-chelada-pina-picante-24oz/610c3fb96c33b07f2d3b9fa5?option-id=b831bc91ffd3504d1c0f1ef3fc5937a6a5ba4512983a544ba32d38e5b785c9da&utm_source=googleshopping&utm_medium=feed"	"new"	"3.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/61329fbd2570394477e811c5/large.png?format=square"	"00033544000809"	"13752"	"499676"	"Grupo Modelo"	"beer > imported beer"	"3.5 lbs"	"709ml"	"750ml"	"Grupo Modelo"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=b831bc91ffd3504d1c0f1ef3fc5937a6a5ba4512983a544ba32d38e5b785c9da"
"56ca534f7562752ed5810400"	"Josh Cellars Legacy 750ml"	"A rich, velvety red blend bursting with flavors of ripe plum, black cherry and toasted cedar with scents of dark fruit and pepper. This is a delicious, well-balanced blend made to exacting standards. Pair this wine with BBQ ribs, leg of lamb, and grilled skirt steak."	"https://ridgewineandspirits.com/shop/product/josh-cellars-legacy/56ca534f7562752ed5810400?option-id=a71c8b15bd37132273c75381392a0a5ac5a7eb4bf1798303f0075ad530c4c8f4&utm_source=googleshopping&utm_medium=feed"	"new"	"15.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/6667178703d26e105e4bf593/large.png?format=square"	"00031259048024"	"12654"	"499676"	"Josh Cellars"	"wine > red"	"3.5 lbs"	"750ml"	"750ml"	"Josh Cellars"	"n"	"Merlot,  Petite Sirah,  Syrah,  Zinfandel, Red Blend"	"wine"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=a71c8b15bd37132273c75381392a0a5ac5a7eb4bf1798303f0075ad530c4c8f4"
"6192ad3d6511bf6bcd63e085"	"Ciroc Peach Flavored Vodka 375ml"	"CIROCTM Peach is the third flavor-infused varietal from the makers of CIROCTM Ultra-Premium Vodka and is gluten free. Distilled five times to ensure high quality, the spirit is masterfully infused with a distinctive blend of peach and other natural flavors, resulting in a taste experience that is lusciously different and elegantly smooth. Enjoy the juicy flavor of CIROCTM Peach with a splash of champagne in a classic CIROCTM Peach Bellini. NOSE Sun-ripened fresh peaches TASTE Juicy, succulent peach flavor with a hint of orchard fruit FINISH Velvety smooth"	"https://ridgewineandspirits.com/shop/product/ciroc-peach-flavored-vodka/6192ad3d6511bf6bcd63e085?option-id=2980560a7228129d5d3a3d184ad14b5d2556a37556bde2080f04cc115bdd0c28&utm_source=googleshopping&utm_medium=feed"	"new"	"17.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5a6dc4f9bc70cc54ee3418f2/large.png?format=square"	"00088076177390"	"7789"	"499676"	"Cîroc"	"spirits > vodka"	"3.5 lbs"	"375ml"	"750ml"	"Cîroc"	"n"	""	"vodka-imported"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=2980560a7228129d5d3a3d184ad14b5d2556a37556bde2080f04cc115bdd0c28"
"57aa286069702d628d72b900"	"Bud Ice 24oz"	"Introduced in 1984, Bud Ice is a smooth-tasting ice beer. Bud Ice's ice-brewing process creates a slightly sweet taste, with a smooth finish."	"https://ridgewineandspirits.com/shop/product/bud-ice/57aa286069702d628d72b900?option-id=611d50b958fd1fd08bdf802e13835c7e7e96daf4273d80505504eabba49b0392&utm_source=googleshopping&utm_medium=feed"	"new"	"1.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/60954df6b6ed955a9d3b2bee/large.png?format=square"	"00018200250064"	"5700"	"499676"	"Bud Ice"	"beer > lager"	"3.5 lbs"	"709ml"	"750ml"	"Bud Ice"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=611d50b958fd1fd08bdf802e13835c7e7e96daf4273d80505504eabba49b0392"
"61f6e9c90a66597fee46777c"	"High Noon Pineapple Vodka Hard Seltzer 720ml"	"High Noon Pineapple Vodka Seltzer Big Can is made with real vodka & real juice, sparkling water, and natural flavors. This big can was made for big summer fun in the sun."	"https://ridgewineandspirits.com/shop/product/high-noon-pineapple-vodka-hard-seltzer/61f6e9c90a66597fee46777c?option-id=fd2d4638bfe2f9b8661c7d25698e4b859ce16f49025638e750faadd2601ba645&utm_source=googleshopping&utm_medium=feed"	"new"	"6.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/68401bb8f849c018664d8747/large.png?format=square"	"00085000034484"	"16219"	"499676"	"High Noon"	"spirits > vodka"	"3.5 lbs"	"720ml"	"750ml"	"High Noon"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=fd2d4638bfe2f9b8661c7d25698e4b859ce16f49025638e750faadd2601ba645"
"57aa2b4269702d628dd1d000"	"Stella Rosa Pink 750ml"	"Flirty, fun, and young are the words to describe Stella Rosa Pink, the semi-sweet, semi-sparkling wine that is understated. Shes a tease on the eyes but means business on the palate. FLAVOR PROFILE: Strawberry and rose petals."	"https://ridgewineandspirits.com/shop/product/stella-rosa-pink/57aa2b4269702d628dd1d000?option-id=24ed2103b92fed5a334b26b90c6c0ca1ae6fcdfa11dcdd633cce515c7a9a0060&utm_source=googleshopping&utm_medium=feed"	"new"	"14.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5da5d4b1fb5b4f19fd0946c7/large.png?format=square"	"00087872632232"	"8831"	"499676"	"Stella Rosa"	"wine > rose"	"3.5 lbs"	"750ml"	"750ml"	"Stella Rosa"	"n"	"Moscato,  Pink Moscato,  Sparkling,  Pinot Gris,  Barbera"	"wine-imported"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=24ed2103b92fed5a334b26b90c6c0ca1ae6fcdfa11dcdd633cce515c7a9a0060"
"6192f6496511bf1424ecce2e"	"Bombay Sapphire Gin 200ml"	"Bombay Sapphire Gin is the world's number one premium gin known for its distinctive blue bottle. The finest hand-selected botanicals from around the world are gently vapor infused and never boiled, to capture their bright, vibrant flavors. Ten all-natural, sustainably sourced exotic botanicals from the Cubeb Berries from Java to the spice of West African Grains of Paradise, play a role in creating a perfectly balanced, bright, fresh, clean flavor. At 47% alcohol by volume, this Bombay Gin is versatile and perfect for cocktail creativity. Create sophisticated alcohol drinks including a Bombay Mule, Red Snapper, Bombay Spritz and classic Gin and Tonic, or serve this hard liquor along with seafood platters, cheeses and fruits to elevate the experience. Bombay Gin provides the perfect canvas for any cocktail including vodka liquor cocktails. Enjoy Bombay Responsibly."	"https://ridgewineandspirits.com/shop/product/bombay-sapphire-gin/6192f6496511bf1424ecce2e?option-id=a71ce9a3784224eacba38fd34d84eee2aea4f71b18742328b09bd4fe5e26e715&utm_source=googleshopping&utm_medium=feed"	"new"	"10.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/68061b06dfdba933e7233f8c/large.png?format=square"	"00080480000066"	"14925"	"499676"	"Bombay"	"spirits > kosher"	"3.5 lbs"	"200ml"	"750ml"	"Bombay"	"n"	""	"gin-imported"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=a71ce9a3784224eacba38fd34d84eee2aea4f71b18742328b09bd4fe5e26e715"
"5a85acedbaa7135399a505ad"	"TRULY Hard Seltzer Berry Variety Pack 12oz"	"Truly Hard Seltzer Berry Mix Pack brings the natural sweet and juicy flavors of fresh picked berries with a light, clean finish. With Cherry, Wild Berry, Blueberry and Strawberry Lime, theres a berry delicious flavor for everyone.. Bring a Truly mix pack to your next tailgate for the win! Now made with real fruit juice, Trulys best flavors just got even better. With a delicious hint of refreshing flavor and real juice from concentrate to keep you going all game long, theres a flavor for every play. Whether youre living it up in the stands or getting fully horizontal on your couch, no Sunday is complete without a case of Truly Hard Seltzer. Each 12oz. can has 100 calories, 5% alc./vol. and 1g sugars for refreshment that wont weigh you down. Mix pack includes three cans of each flavored hard seltzer. Variety 12 pack, 12 fluid ounce cans."	"https://ridgewineandspirits.com/shop/product/truly-hard-seltzer-berry-variety-pack/5a85acedbaa7135399a505ad?option-id=16b0afb888a447db50429b2c5979b0d65d3eec8d23cce8f23f0161ce8dda7bad&utm_source=googleshopping&utm_medium=feed"	"new"	"19.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/65aaef73418ef37873b8c70d/large.png?format=square"	"00087692006862"	"11401"	"499676"	"Truly"	"beer > seltzer"	"3.5 lbs"	"354ml"	"750ml"	"Truly"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=16b0afb888a447db50429b2c5979b0d65d3eec8d23cce8f23f0161ce8dda7bad"
"587d476ebfb24113b11b0ab7"	"White Claw Black Cherry 12oz"	"White Claw Black Cherry is a refreshing hard seltzer featuring a hint of ripe black cherry flavor. This pack includes six 12-ounce cans, perfect for sharing with friends or enjoying on your own."	"https://ridgewineandspirits.com/shop/product/white-claw-black-cherry/587d476ebfb24113b11b0ab7?option-id=8b07e96c04407111f4f19b87f235aa26464650904b127e0c992add9f4750493f&utm_source=googleshopping&utm_medium=feed"	"new"	"11.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5ae273325065c13efe9f86f9/large.png?format=square"	"00635985200253"	"11926"	"499676"	"White Claw"	"beer > seltzer"	"3.5 lbs"	"2124ml"	"750ml"	"White Claw"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=8b07e96c04407111f4f19b87f235aa26464650904b127e0c992add9f4750493f"
"576dbf6f69702d3b3cc0e500"	"BACARDI Gold Rum 750ml"	"BACARDI Gold Rum is the perfect aged rum that you can casually sip or mix into any number of cocktails. This light-bodied rum is filtered through a secret blend of charcoal, mellowed for one to two years in toasted American white oak barrels, and blended to create a light golden rum with a soft oak flavor. This gluten free BACARDI Rum imparts notes of vanilla, ginger root and toasted with a dry and slightly sweet finish. When you are out with your friends enjoying the moment, use this rum liquor to bring depth and character to classic rum cocktails like the Cuba Libre, Ginger Snap or Rum and Cola. BACARDI is the oldest and largest family-owned rum company in the world. Please Drink Responsibly."	"https://ridgewineandspirits.com/shop/product/bacardi-gold-rum/576dbf6f69702d3b3cc0e500?option-id=3d2b7ddb5d2a03337835913c46c2d6a848135e566835ea3ebb0f91d1697775b8&utm_source=googleshopping&utm_medium=feed"	"new"	"15.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/6806252e3a78cc2ed2f83dd8/large.png?format=square"	"00080480025465"	"5149"	"499676"	"Bacardi"	"spirits > rum"	"3.5 lbs"	"750ml"	"750ml"	"Bacardi"	"n"	""	"rum-imported"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=3d2b7ddb5d2a03337835913c46c2d6a848135e566835ea3ebb0f91d1697775b8"
"6192b4b56511bf0fa22ddef4"	"Ciroc Red Berry Flavored Vodka 375ml"	"CIROCTM Red Berry is one of the first flavor-infused varietals from the makers of CIROCTM Ultra-Premium Vodka and is gluten free. Distilled five times to ensure high quality, the spirit is masterfully infused with raspberry, strawberry and other natural flavors, resulting in a taste experience that is lusciously different and elegantly smooth. The resulting balance of luscious, berry-infused flavor is perfectly highlighted in the CIROCTM Cosmo Martini. NOSE Bouquet of berries with a hint of jam TASTE Ripe and juicy with berry flavors FINISH Deliciously sweet"	"https://ridgewineandspirits.com/shop/product/ciroc-red-berry-flavored-vodka/6192b4b56511bf0fa22ddef4?option-id=c6255603589c2b568a1c6b38e886ea6eb9f02ae2ca19f7d379fd1e70d76f86cd&utm_source=googleshopping&utm_medium=feed"	"new"	"17.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5a6dc66cbc70cc5e6d5b7548/large.png?format=square"	"00088076175044"	"7049"	"499676"	"Cîroc"	"spirits > vodka"	"3.5 lbs"	"375ml"	"750ml"	"Cîroc"	"n"	""	"vodka-imported"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=c6255603589c2b568a1c6b38e886ea6eb9f02ae2ca19f7d379fd1e70d76f86cd"
"565e83467562756b817b0000"	"Dolin Vermouth De Chambery Dry 750ml"	"This iconic vermouth was a phenomenal success from the outset across the Atlantic and was later immortalized by James Bond and his Dry Martini, a very simple and absolutely elegant cocktail. Dry vermouth is still acclaimed by bartenders and mixologists from around the world. Slightly sweet, with a subtle golden tint, our dry vermouth has a generous and rich nose with hints of citrus bark underscored by the freshness of menthol and balsamic notes. Almond and stone fragrances dominate the slightly bitter citrus base and bring balance to our lively and fine dry Vermouth de Chambery."	"https://ridgewineandspirits.com/shop/product/dolin-vermouth-de-chambery-dry/565e83467562756b817b0000?option-id=fec38b8f988822ffd081424e32d76d93a6a1efff2f5958162208757981e996ee&utm_source=googleshopping&utm_medium=feed"	"new"	"17.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/66772f6c576e3b2c86f4cbbc/large.png?format=square"	"03274510003791"	"17611"	"499676"	"Dolin"	"spirits > vermouth"	"3.5 lbs"	"750ml"	"750ml"	"Dolin"	"n"	""	"vermouth-imported"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=fec38b8f988822ffd081424e32d76d93a6a1efff2f5958162208757981e996ee"
"5800c6865cae4c1e48acec1e"	"Guigas Vinho Verde 750ml"	""	"https://ridgewineandspirits.com/shop/product/guigas-vinho-verde/5800c6865cae4c1e48acec1e?option-id=618b244a869b89b55ba3a9452131076e9a64d7c399f9c62250c570fc0c255f0a&utm_source=googleshopping&utm_medium=feed"	"new"	"11.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/6527d954c6f94844ddee7632/large.png?format=square"	"05601333053524"	"16331"	"499676"	"Guigas Vinho"	"wine > white"	"3.5 lbs"	"750ml"	"750ml"	"Guigas Vinho"	"n"	""	"wine-imported"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=618b244a869b89b55ba3a9452131076e9a64d7c399f9c62250c570fc0c255f0a"
"637816937529fe6b48113e7f"	"Stone Delicious Mixed Pack IPA 12oz"	"Stone Brewing Co (CA/VA) Delicious Gluten-Reduced IPA Mixed Pack 12oz 6pk Cans"	"https://ridgewineandspirits.com/shop/product/stone-delicious-mixed-pack-ipa/637816937529fe6b48113e7f?option-id=3ac720a2f9e49275dccc2d9ab72dc4eba3d11a3afe03e18f07bbe611fe17444d&utm_source=googleshopping&utm_medium=feed"	"new"	"12.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/63f68eec5cd1f029d9d7f596/large.png?format=square"	"00636251746277"	"16661"	"499676"	"Stone Brewing"	"beer > ipa"	"3.5 lbs"	"2124ml"	"750ml"	"Stone Brewing"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=3ac720a2f9e49275dccc2d9ab72dc4eba3d11a3afe03e18f07bbe611fe17444d"
"5e86211d78e8f1486e68f708"	"Beer Farm Philsner 12oz"	"Beer Farm Philsner is a crisp and refreshing pilsner that's perfect for casual get-togethers. This 6-pack of 12oz cans is great for sharing with friends."	"https://ridgewineandspirits.com/shop/product/beer-farm-philsner/5e86211d78e8f1486e68f708?option-id=f1bc856e278717e7a8cdfec1259c54995cf57ac602f6d3f63b8b1064ea4c2061&utm_source=googleshopping&utm_medium=feed"	"new"	"14.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5f0c755010e56525f89728a3/large.png?format=square"	"00051497002596"	"17680"	"499676"	"Beer Farm"	"beer > pilsner"	"3.5 lbs"	"2124ml"	"750ml"	"Beer Farm"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=f1bc856e278717e7a8cdfec1259c54995cf57ac602f6d3f63b8b1064ea4c2061"
"56702ea875627550502c0100"	"Corona Light Mexican Lager Beer 12oz"	"Corona Light Mexican Lager Beer makes every day the lightest day with its uniquely refreshing flavor at 99 calories* per serving. Brewed with water, barley malt, non-malted cereals, hops, and bottom-fermenting yeast, this pilsner-style lager beer 24 pack delivers a pleasant fruity-honey aroma, a distinctive hop flavor, and a crisp and clean finish, making it the perfect choice for those seeking a flavorful light beer. Enjoy this Corona beer with lime on a hot day or share it with friends at your next backyard barbecue. This Mexican lager style beer pairs well with spicy food, nuts, chicken, or citrus-infused dishes. Corona Light isn't just a light beer; it's The Light Cerveza.         *Per 12 fl. oz. serving of average analysis: Calories 99, Carbs 5 grams, Protein 0.8 grams, Fat 0 grams. Drink responsibly. Corona Light Beer. Imported by Crown Imports, Chicago, IL"	"https://ridgewineandspirits.com/shop/product/corona-light-mexican-lager-beer/56702ea875627550502c0100?option-id=d4e2f29006c1ea44c4eea545ee6fdd149c068d5992231b7b39227e30e58112a2&utm_source=googleshopping&utm_medium=feed"	"new"	"34.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/610c4c1e7a5dab304433a767/large.png?format=square"	"00080660956282"	"12051"	"499676"	"Corona"	"beer > lager"	"3.5 lbs"	"8496ml"	"750ml"	"Corona"	"n"	""	"beer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=d4e2f29006c1ea44c4eea545ee6fdd149c068d5992231b7b39227e30e58112a2"
"5521cef46561310003be0100"	"MARTINI & ROSSI Extra Dry Vermouth Cocktail Mixer 750ml"	"MARTINI & ROSSI Extra Dry Vermouth Cocktail Mixer is a dry white vermouth that owns up to its fashionable namesake for the authentically open-hearted drinker. This white vermouth captures the essence of the rare woods, herbs and citrus that makes up the secret recipe, crafted using hand-selected botanicals from across the worlds gardens. Made with quality ingredients, this vermouth displays tart, violet-scented notes and a bright finish. Silver shimmering sardines taste bellisimo with this cocktail mixer. You can also enjoy this fortified wine in creatively bold alcohol drinks like a Dry MARTINI & ROSSI cocktail or MARTINI & ROSSI and Tonic. Enjoy the moment with MARTINI & ROSSI. Please Drink Responsibly."	"https://ridgewineandspirits.com/shop/product/martini-rossi-extra-dry-vermouth-cocktail-mixer/5521cef46561310003be0100?option-id=e27ba799161de3d3d6cc93e8436e9759945677121ef675653c615abf35164f76&utm_source=googleshopping&utm_medium=feed"	"new"	"11.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/68062438fdf4ab33d0e07b56/large.png?format=square"	"00011034420054"	"9583"	"499676"	"Martini & Rossi"	"spirits > vermouth"	"3.5 lbs"	"750ml"	"750ml"	"Martini & Rossi"	"n"	""	"bitters"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=e27ba799161de3d3d6cc93e8436e9759945677121ef675653c615abf35164f76"
"5d97bc7fa10b8635a2971042"	"Stella Rosa Pineapple 750ml"	"One sip of Stella Rosa Pineapple will transport you to your favorite beach paradise. Its invigorating, fruity flavor livens your taste buds with such intensity, that you can almost feel the light ocean breeze on your face and warm sand on your toes. Your vacation (in a bottle) awaits!"	"https://ridgewineandspirits.com/shop/product/stella-rosa-pineapple/5d97bc7fa10b8635a2971042?option-id=c6d1a6c06f622f1d4901f559407e57f6e45212252960e11492deb2a13fa2414d&utm_source=googleshopping&utm_medium=feed"	"new"	"14.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5e7c32e994e13c250c799ebe/large.png?format=square"	"00087872638401"	"16445"	"499676"	"Stella Rosa"	"wine > dessert"	"3.5 lbs"	"750ml"	"750ml"	"Stella Rosa"	"n"	"Moscato"	"wine-imported"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=c6d1a6c06f622f1d4901f559407e57f6e45212252960e11492deb2a13fa2414d"
"5b083c7cb2308429e213412b"	"White Claw Black Cherry 12oz"	"White Claw Black Cherry is a refreshing hard seltzer that offers the bold and fruity taste of black cherries. This 12-pack of 12oz cans is perfect for sharing with friends or enjoying at a casual gathering."	"https://ridgewineandspirits.com/shop/product/white-claw-black-cherry/5b083c7cb2308429e213412b?option-id=8527a526d475845674413257889dc7e7900367846f118bef5d0e5a8006740d8c&utm_source=googleshopping&utm_medium=feed"	"new"	"20.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5c7b1581cb1ead7230b774dc/large.png?format=square"	"00635985260899"	"14293"	"499676"	"White Claw"	"beer > hard seltzer"	"3.5 lbs"	"4248ml"	"750ml"	"White Claw"	"n"	""	"seltzer"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=8527a526d475845674413257889dc7e7900367846f118bef5d0e5a8006740d8c"
"570d60b269702d1ad32e4700"	"Castello Del Poggio Moscato 750ml"	"Perfectly ripe grapes highlight the bright fruit expression of this delightful Moscato, beloved for its notes of fresh Orange Blossom, white peach and honey that lead to a crisp, lingering finish. Enjoy chilled with spicy fare, sushi, cheeses and fruit-forward desserts."	"https://ridgewineandspirits.com/shop/product/castello-del-poggio-moscato/570d60b269702d1ad32e4700?option-id=3233d5be7dee564951b13527bf3c3002dcb2a821f9e0b872fa9ed443e23bc7e9&utm_source=googleshopping&utm_medium=feed"	"new"	"12.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/61eae180f7d4f55abf10cc03/large.png?format=square"	"00876153002266"	"6955"	"499676"	"Castello Del Poggio"	"wine > white"	"3.5 lbs"	"750ml"	"750ml"	"Castello Del Poggio"	"n"	"Moscato"	"wine-imported"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=3233d5be7dee564951b13527bf3c3002dcb2a821f9e0b872fa9ed443e23bc7e9"
"58ef9eea4fca45252ebf6016"	"Deep Eddy Orange Vodka 750ml"	"Deep Eddy Vodka is a high-quality vodka with an even higher purpose: to bring people together for good times. When we introduced our first vodka to Austin back in 2010 we named it after our favorite swimming hole, a place known locally for lively crowds and laid-back fun. Then we took everything we love about our hometown  sunshine, stellar vibes, ample excuses to get together with friends  and bottled it up for the world to enjoy. Deep Eddy Orange Vodka is made with our award-winning, naturally gluten free Original Vodka and real orange juice from real oranges. Imaginary oranges lack a certain je ne sais quois, dont you agree? A perfectly sweet and tart taste, mon ami."	"https://ridgewineandspirits.com/shop/product/deep-eddy-orange-vodka/58ef9eea4fca45252ebf6016?option-id=1d06d0c3bf14dc5cbf35aefcbaa4017a349777235f083584b4ee3d6bfc6beef2&utm_source=googleshopping&utm_medium=feed"	"new"	"19.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/686efb347d7aa043a102de60/large.png?format=square"	"00856065002813"	"14163"	"499676"	"Deep Eddy"	"spirits > vodka"	"3.5 lbs"	"750ml"	"750ml"	"Deep Eddy"	"n"	""	"vodka-american"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=1d06d0c3bf14dc5cbf35aefcbaa4017a349777235f083584b4ee3d6bfc6beef2"
"5670369a7562755050c00300"	"Seaglass Sauvignon Blanc Santa Barbara 750ml"	"This Central Coast Sauvignon Blanc has exhilarating aromas of lemon, lime, grapefruit and fresh cut grass. A clean, crisp palate of gooseberry, tangerine and a touch of minerality paves the way for mouthwatering acidity and a lightly tart finish."	"https://ridgewineandspirits.com/shop/product/seaglass-sauvignon-blanc-santa-barbara/5670369a7562755050c00300?option-id=1f7d6f59be8ed62aab4642611467be4bd8e6d1dea89a2530086e4a5f807f2160&utm_source=googleshopping&utm_medium=feed"	"new"	"12.99 USD"	""	"in_stock"	"https://d3omj40jjfp5tk.cloudfront.net/products/5670369b7562755050c10300/large.png?format=square"	"00085200005758"	"7944"	"499676"	"Seaglass Sauvignon"	"wine > white"	"3.5 lbs"	"750ml"	"750ml"	"Seaglass Sauvignon"	"n"	"Sauvignon Blanc, Fume Blanc"	"wine-domestic"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=1f7d6f59be8ed62aab4642611467be4bd8e6d1dea89a2530086e4a5f807f2160"
"612529c2862deb11c7691630"	"BACARDI Coconut Rum 750ml"	"BACARDI Coconut Rum offers the perfect blend of white rum and essence of real coconut to transport you to a tropical paradise. Expertly blended for an intense flavor to create refreshing cocktails, this coconut drink uses BACARDI white rum to create a light base with a natural flavor and purified water for a delicious tropical drink option. This gluten free BACARDI rum delivers a pure aroma with real coconut essence and a fresh finish for a flavored rum specialty that tastes like summer and sandy beaches. When you have friends over for a fun night, add this hard liquor to your favorite cocktail recipes for a delicious frozen Pina Colada or tropical Rum Punch. BACARDI is the oldest and largest family-owned rum in the world. Please Drink Responsibly."	"https://ridgewineandspirits.com/shop/product/bacardi-coconut-rum/612529c2862deb11c7691630?option-id=d607aa356f0f4addbb69d32e6f879e7ecf2530a2c110219db15ee934236d2f4c&utm_source=googleshopping&utm_medium=feed"	"new"	"15.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/680626b16c351e633d337bf5/large.png?format=square"	"00080480400637"	"7215"	"499676"	"Bacardi"	"spirits > rum"	"3.5 lbs"	"750ml"	"750ml"	"Bacardi"	"n"	""	"rum-imported"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=d607aa356f0f4addbb69d32e6f879e7ecf2530a2c110219db15ee934236d2f4c"
"5e7020749f996d5a27625b84"	"Linganore Indulgence Sweet Red 375ml"	""	"https://ridgewineandspirits.com/shop/product/linganore-indulgence-sweet-red/5e7020749f996d5a27625b84?option-id=265a2b4d152bd40575c89b07fafd4367097293ff2049bb354050c5c1f7c848a2&utm_source=googleshopping&utm_medium=feed"	"new"	"16.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5f1f32f5dfb837388dad991a/large.png?format=square"	"00785206375014"	"15056"	"499676"	"Linganore Indulgence"	"wine > red"	"3.5 lbs"	"375ml"	"750ml"	"Linganore Indulgence"	"n"	""	"wine cocktail"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=265a2b4d152bd40575c89b07fafd4367097293ff2049bb354050c5c1f7c848a2"
"5cbf611408c8fc23c136d2a9"	"Hanjan Peach Soju 375ml"	"Korean peach fortified wine with natural peach flavor, alcohol volume 14% with peach scent and tender taste, no ethyl alcohol used, only peach wine! The peaches of Korea are grown under the natural climate conditions, which adds to the vivid color. This sweet summertime peach flavor is perfect to finish any special celebration or gatherings with friends and family."	"https://ridgewineandspirits.com/shop/product/hanjan-peach-soju/5cbf611408c8fc23c136d2a9?option-id=5dca88ebdd147649a5769ca75a53a144c470c3770b7855cf56ecf741aa2a771e&utm_source=googleshopping&utm_medium=feed"	"new"	"7.99 USD"	""	"in_stock"	"https://cityhive-prod-cdn.cityhive.net/products/5f56bae36c36586ba6c48be0/large.png?format=square"	"08809018211536"	"13863"	"499676"	"Han Jan"	"wine > sake"	"3.5 lbs"	"375ml"	"750ml"	"Han Jan"	"n"	"Sparkling"	"wine"	""	""	""	"https://ridgewineandspirits.com/cart?product-option-id=5dca88ebdd147649a5769ca75a53a144c470c3770b7855cf56ecf741aa2a771e"
