id,title,description,link,condition,price,sale_price,availability,image_link,gtin,mpn,google_product_category,brand,product_type,shipping_weight,unit_pricing_measure,unit_pricing_base_measure,manufacturer,online_only,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,checkout_link_template
5858587839e21c3fb6d124d2,Flying Dog Double Dog IPA Bottles 12oz,Originally a Wild Dog release commemorating our 10th anniversary. Double Dog Double Pale Ale became here to stay in 2009. Could you control such a beast? This is a big beer that calls for equally big foods. Flavor notes: Citrus hops with sweet malt and subtle alcohol burn (like a kiss on the cheek) Pairs with: Extra sharp aged Cheddar and stinky Blue cheese; smoked brisket; spicy foods with chili or cayenne pepper; earthy desserts like carrot cake.,https://capitalbeerwine.com/shop/product/flying-dog-double-dog-ipa-bottles/5858587839e21c3fb6d124d2?option-id=b9a2db30acd5ca85572b079cc0c69d7296c36e7e42c3196524710cc6b7f93882&utm_source=googleshopping&utm_medium=feed,new,18.89 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5d434fd1daf99231250aa9da/large.png?format=square,00786243560005,757,499676,Flying Dog,beer > double ipa,3.5 lbs,354ml,750ml,Flying Dog,n,,domestic craft beer,,,,https://capitalbeerwine.com/cart?product-option-id=b9a2db30acd5ca85572b079cc0c69d7296c36e7e42c3196524710cc6b7f93882
624c9d5bddd55103ff08f9e5,Unshackled Sparkling Wine 750ml,"Asian pear, mineral with bright floral notes",https://capitalbeerwine.com/shop/product/unshackled-sparkling-wine/624c9d5bddd55103ff08f9e5?option-id=90e9a9c832adb4aedc3f202b1f6487ac931ba58154b706791fff39085724cfe5&utm_source=googleshopping&utm_medium=feed,new,29.39 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/629798856632e94ac7d246d1/large.png?format=square,00086003255234,1888,499676,The Prisoner Wine Company,wine > sparkling,3.5 lbs,750ml,750ml,The Prisoner Wine Company,n,"Sparkling, Champagne",champagne and sparkling,,,,https://capitalbeerwine.com/cart?product-option-id=90e9a9c832adb4aedc3f202b1f6487ac931ba58154b706791fff39085724cfe5
58585b7539e21c3fb6d1270b,Farina Amarone della Valpolicella Classico 750ml,"Amarone is the pride of the Valpolicella and the secret to this superb wine lies in the selection of the grapes that are then dried on plastic trays. Meticulous control is exercised during the drying process, which lasts until January/February when the grapes are finally pressed. The wine is then aged for 2 years in Slovenian oak barrels, then aged 1 more year in bottles to attain its completeness and nobility. 70% Corvina, 20% Rondinella and 10% Molinara.",https://capitalbeerwine.com/shop/product/farina-amarone-della-valpolicella-classico/58585b7539e21c3fb6d1270b?option-id=f772f09c40836cffe5327b6c92e1604b25e53614fa05b02f3e9ce800364e0ddf&utm_source=googleshopping&utm_medium=feed,new,68.24 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5e8d57f99b0a010e21c6949a/large.png?format=square,00745163231006,722,499676,Farina Amarone,wine > red,3.5 lbs,750ml,750ml,Farina Amarone,n,"Corvina, Valpolicella Blend",red,,,,https://capitalbeerwine.com/cart?product-option-id=f772f09c40836cffe5327b6c92e1604b25e53614fa05b02f3e9ce800364e0ddf
5eab30293ca4db2275816084,High Noon Variety Pack 355ml,"Grab an 8 pack of High Noon for on-the-go enjoyment. Variety 8 pack includes: 2 Pineapple, 2 Grapefruit, 2 Watermelon and 2 Black Cherry cans.",https://capitalbeerwine.com/shop/product/high-noon-variety-pack/5eab30293ca4db2275816084?option-id=0853ee9517209900a2e9ac5a5d7e19afff9532edeef55efd3a1f7a1e96ea5ade&utm_source=googleshopping&utm_medium=feed,new,25.19 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/6675e6915882b559a3c5ffb2/large.png?format=square,00085000031513,889,499676,High Noon,spirits > vodka,3.5 lbs,355ml,750ml,High Noon,n,,seltzer,,,,https://capitalbeerwine.com/cart?product-option-id=0853ee9517209900a2e9ac5a5d7e19afff9532edeef55efd3a1f7a1e96ea5ade
5f500b11b6747c139722737f,Atlas Bullpen 12oz Can 12oz,"Atlas Bullpen Pilsner is a crisp and refreshing beer that's perfect for any casual gathering. This pack includes six 12 oz cans, making it easy to share with friends or enjoy over a few relaxing evenings.",https://capitalbeerwine.com/shop/product/atlas-bullpen-12oz-can/5f500b11b6747c139722737f?option-id=443551c0a2bfb6b8b760fa4a2a3ec374a3e3dca5dd6ac68f9ae107e17572fe88&utm_source=googleshopping&utm_medium=feed,new,15.74 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5f5fa61d0623370267c2261f/large.png?format=square,00866507000390,109,499676,Atlas Bullpen,beer > pilsner,3.5 lbs,354ml,750ml,Atlas Bullpen,n,,domestic craft beer,,,,https://capitalbeerwine.com/cart?product-option-id=443551c0a2bfb6b8b760fa4a2a3ec374a3e3dca5dd6ac68f9ae107e17572fe88
56c3370669702d27ed9a0100,Black Box Cabernet Sauvignon Red Wine Box 3L,"Black Box Cabernet Sauvignon is a full-bodied, well-balanced red wine that comes in a sleek, portable box. Produced using Chile grapes, this wine has rich aromas of dark fruit that excite the senses and lead to notes of light oak. The finish is soft and long with lingering notes of berry. It makes the perfect pairing with foods like filet mignon, braised ribs and mushroom pizza. Black Box Cabernet Sauvignon is great for a variety of occasions, whether you're entertaining friends and family at an outdoor gathering or when you are unwinding after a long day of work. Each 3 L box contains about 4 (750 mL) bottles of wine with 13.5% alcohol by volume. The convenient box is shatterproof and resealable, making any outing easy. Plus, the wine stays fresh for up to 6 weeks after opening, giving you plenty of time to enjoy it. Black Box is the most awarded boxed wine. In addition to Cabernet Sauvignon, Black Box offers Pinot Noir, Merlot, and other varieties.",https://capitalbeerwine.com/shop/product/black-box-cabernet-sauvignon-red-wine-box/56c3370669702d27ed9a0100?option-id=33c5f18b2c8569d1a6c7686bd502fb093e353d03b4c5a25856982062301ca37a&utm_source=googleshopping&utm_medium=feed,new,23.09 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/684022688ccb4c3125ec1583/large.png?format=square,00081434000033,165,499676,Black Box,wine > red,3.5 lbs,300ml,750ml,Black Box,n,Cabernet Sauvignon,red,,,,https://capitalbeerwine.com/cart?product-option-id=33c5f18b2c8569d1a6c7686bd502fb093e353d03b4c5a25856982062301ca37a
58afc5a801ff9523117916ed,Old Soul Petite Sirah 750ml,OLD SOUL PETITE SIRAH SINGLE 750 ML BTL - GLASS,https://capitalbeerwine.com/shop/product/old-soul-petite-sirah/58afc5a801ff9523117916ed?option-id=d880ea1741d092b5cc445290e0166a13779a3d28bcc8e0bfdbf16c62707ff898&utm_source=googleshopping&utm_medium=feed,new,18.89 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5b32ea36adfa3e475454f579/large.png?format=square,00082544990047,1346,499676,Old Soul,wine > red,3.5 lbs,750ml,750ml,Old Soul,n,Petite Sirah,red,,,,https://capitalbeerwine.com/cart?product-option-id=d880ea1741d092b5cc445290e0166a13779a3d28bcc8e0bfdbf16c62707ff898
58c82ab4ac716732f96e8e82,Billecart Salmon Brut Reserve 750ml,"Fine bubbles which rise slowly, persistent mousse. Straw-colored. A nose of ripe pear with some touches of cut hay. Full fruit, but clean in the mouth. This cuvee contains 40% Pinot Meunier, 30% Pinot Noir, 30% Chardonnay. All wines from the best sites in the department of the Marne, from more than twenty top vineyards in Champagne. The overall composition of this cuvee has not changed much for almost fifty years.",https://capitalbeerwine.com/shop/product/billecart-salmon-brut-reserve/58c82ab4ac716732f96e8e82?option-id=7e4ee1cd84f78fa318bd0d3e7eb9bcc97ee6784bd89df8f0db62badf03718563&utm_source=googleshopping&utm_medium=feed,new,94.49 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/63f6ab0992536429e5f441c4/large.png?format=square,03113941213105,157,499676,Billecart Salmon,wine > sparkling,3.5 lbs,750ml,750ml,Billecart Salmon,n," Pinot Meunier, Champagne, Sparkling",champagne and sparkling,,,,https://capitalbeerwine.com/cart?product-option-id=7e4ee1cd84f78fa318bd0d3e7eb9bcc97ee6784bd89df8f0db62badf03718563
56eba80169702d5654c92a00,Trivento Malbec Reserve 750ml,"Aged in medium toasted French oak, which adds vanilla aromas and supple tannins to the wines rich dark berry flavors. Just right for hearty stews and grilled meats.",https://capitalbeerwine.com/shop/product/trivento-malbec-reserve/56eba80169702d5654c92a00?option-id=beadd1d5da10698a7c11a5b2166ac08a323e088527881f3db3abdb40a74ae8ca&utm_source=googleshopping&utm_medium=feed,new,14.69 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/573a2b4e69702d28acf70000/large.png?format=square,00082734341246,1811,499676,Trivento Malbec,wine > red,3.5 lbs,750ml,750ml,Trivento Malbec,n,Malbec,red,,,,https://capitalbeerwine.com/cart?product-option-id=beadd1d5da10698a7c11a5b2166ac08a323e088527881f3db3abdb40a74ae8ca
5c706316b6051919941612d0,Telmo & Ruth Reserve Cabernet Merlot 750ml,"This delightful blend is rich and full-bodied with notes of dark plum, blackberry, cassis, toasted vanilla, and spice. It has a well rounded and balanced finish. A perfect food wine with BBQ fare and other grilled meats and vegetables.",https://capitalbeerwine.com/shop/product/telmo-ruth-reserve-cabernet-merlot/5c706316b6051919941612d0?option-id=69bb3f2014a4ed9fbe5196939d7e98a140f42edc6d23ce8f4f424c6e08db8164&utm_source=googleshopping&utm_medium=feed,new,16.79 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5edea2a38d6cbe2542d81413/large.png?format=square,00814674020215,1754,499676,Telmo &,wine > red,3.5 lbs,750ml,750ml,Telmo &,n,"Merlot, Cabernet Sauvignon",red,,,,https://capitalbeerwine.com/cart?product-option-id=69bb3f2014a4ed9fbe5196939d7e98a140f42edc6d23ce8f4f424c6e08db8164
585858b339e21c3fb6d12500,Arromans Bordeaux Rouge 750ml,"Ch. Les Arromans Bordeaux Rouge is a classic red wine from the Bordeaux region in France. It comes in a 750mL bottle and is known for its balanced flavor, making it a great companion for a variety of dishes.",https://capitalbeerwine.com/shop/product/arromans-bordeaux-rouge/585858b339e21c3fb6d12500?option-id=f11d85ba11b8e52f6dd302d6e92a51d5da8599240645c43cd0f929af01ef8a1a&utm_source=googleshopping&utm_medium=feed,new,20.99 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/65152721c6f9483a875dfb46/large.png?format=square,03760027481110,370,499676,Arromans Bordeaux,wine > red,3.5 lbs,750ml,750ml,Arromans Bordeaux,n,Rouge,red,,,,https://capitalbeerwine.com/cart?product-option-id=f11d85ba11b8e52f6dd302d6e92a51d5da8599240645c43cd0f929af01ef8a1a
63977d8107831e5412f83407,Juggernaut Chardonnay 750ml,"The complex and sophisticated mouthfeel of this Chardonnay is built through a combination of French and American oak, stainless steel tanks and sur lie aging. Each technique offers the final blend something special; from the hint of vanilla bean and buttercream from the oak barrels, to the crisp stone fruit varietal characteristics highlighted in the stainless steel, to the round, luxurious mouthfeel resulting from sur lie aging.",https://capitalbeerwine.com/shop/product/juggernaut-chardonnay/63977d8107831e5412f83407?option-id=1b5a7af6c2b9bc102df0ac1b513ae9eda8355f6f6be041f71edc36955ed1e4fb&utm_source=googleshopping&utm_medium=feed,new,17.84 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/64485405f6d3412aa19e1134/large.png?format=square,00080887551062,2246,499676,Juggernaut,wine > white,3.5 lbs,750ml,750ml,Juggernaut,n,Chardonnay,white wine,,,,https://capitalbeerwine.com/cart?product-option-id=1b5a7af6c2b9bc102df0ac1b513ae9eda8355f6f6be041f71edc36955ed1e4fb
5521cefb6561310003ab0300,Rombauer Carneros Chardonnay White Wine 750ml,"Rombauer Carneros Chardonnay, beloved by customers around the world, is sourced from the Carneros region where the San Pablo Bay meets the southern end of Napa and Sonoma valleys. The cool climate and specific soils of this region provide ideal conditions for this quintessential Carneros Chardonnay with the Rombauer hallmarks of intense fruit flavors balanced by fresh acidity.",https://capitalbeerwine.com/shop/product/rombauer-carneros-chardonnay-white-wine/5521cefb6561310003ab0300?option-id=58fdcc75c9e7b9b7a71406e50d3824b846f2d61059a7e52d4de5a75d553b614f&utm_source=googleshopping&utm_medium=feed,new,41.99 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/68401fd4f9fa716b86eea79e/large.png?format=square,00097921970109,1561,499676,Rombauer,wine > white,3.5 lbs,750ml,750ml,Rombauer,n,Chardonnay,white,,,,https://capitalbeerwine.com/cart?product-option-id=58fdcc75c9e7b9b7a71406e50d3824b846f2d61059a7e52d4de5a75d553b614f
56ca97977562752ed5411200,Stone Brewing IPA 12oz,"True to style with a huge hop aroma, flavor and bitterness throughout. Medium malt character with a heavy dose of over the top hops. Generous dry hopping gives this beer its abundant hop aroma and crisp hop flavor.",https://capitalbeerwine.com/shop/product/stone-brewing-ipa/56ca97977562752ed5411200?option-id=cee472276f6e8284c75fe7f8413daf75e5412e078fdd9b5f77c06c7acdf9e4f3&utm_source=googleshopping&utm_medium=feed,new,16.79 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/6668aaaaffd1d820c7c8e941/large.png?format=square,00636251776120,1717,499676,Stone Brewing,beer > ipa,3.5 lbs,354ml,750ml,Stone Brewing,n,,domestic craft beer,,,,https://capitalbeerwine.com/cart?product-option-id=cee472276f6e8284c75fe7f8413daf75e5412e078fdd9b5f77c06c7acdf9e4f3
587b63f139e21c1a7a4c1c78,Le Grand Courtage Blanc De Blancs Brut 187ml,"Dry, crisp and with tiny bubbles, this sparkling wine suits a wide range of foods and is delightful as an aperitif. The Blanc de Blancs Brut is very cuisine and cocktail-friendly. Try it with savory hors d'oeuvres, buttered popcorn, creamy pasta dishes, fried chicken, spicy Asian dishes, seafood, fruit-based desserts or semi-soft cheese. Mix with elderflower or fruit liqueurs, or fresh juice and quality spirits for a light, refreshing sparkling cocktail. Particularly delightful with a teaspoon of Mathilde Framboise liqueur.",https://capitalbeerwine.com/shop/product/le-grand-courtage-blanc-de-blancs-brut/587b63f139e21c1a7a4c1c78?option-id=defd64943194980efadfac1dde65550b847effcc1dc120925e855333d801d663&utm_source=googleshopping&utm_medium=feed,new,11.54 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5f1ed5e41301035f19623107/large.png?format=square,00011699016050,1083,499676,Le Grand,wine > sparkling,3.5 lbs,187ml,750ml,Le Grand,n,"Sparkling, Champagne",champagne and sparkling,,,,https://capitalbeerwine.com/cart?product-option-id=defd64943194980efadfac1dde65550b847effcc1dc120925e855333d801d663
58afbfd901ff95231179120f,Bell's Two Hearted 12oz,India Pale Ale style featuring American malts and enormous hop additions to give this beer a crisp finish and incredible floral hop aroma.,https://capitalbeerwine.com/shop/product/bells-two-hearted/58afbfd901ff95231179120f?option-id=bce896d2d77c60c5f87d01c33fea7713ce318dbdecf4df46051299256ee93551&utm_source=googleshopping&utm_medium=feed,new,17.84 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/6669c397773b5519d26bee6f/large.png?format=square,00740522100832,147,499676,Bell's Brewery,beer > ipa,3.5 lbs,354ml,750ml,Bell's Brewery,n,,domestic craft beer,,,,https://capitalbeerwine.com/cart?product-option-id=bce896d2d77c60c5f87d01c33fea7713ce318dbdecf4df46051299256ee93551
570d62c569702d1ad31f4900,Kurosawa Jun Mai Kimoto Sake 300ml,"Aromas of apple cobbler, daikon, and rice candy wrapper with a silky, fruity-yet-dry medium body and a crisp, green apple, dried honey, and dusty parsnip accented finish. Nice complexity and style.",https://capitalbeerwine.com/shop/product/kurosawa-jun-mai-kimoto-sake/570d62c569702d1ad31f4900?option-id=a6914d18cd309fdecb20941d8b5b6baf5801837ccc82e507f3cea4ecdfd56329&utm_source=googleshopping&utm_medium=feed,new,16.79 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/576ee02f69702d11eb580000/large.png?format=square,00646828100050,1030,499676,Kurosawa Jun,wine > sake,3.5 lbs,300ml,750ml,Kurosawa Jun,n,,sake,,,,https://capitalbeerwine.com/cart?product-option-id=a6914d18cd309fdecb20941d8b5b6baf5801837ccc82e507f3cea4ecdfd56329
5d716cb0292ad165d33fed86,Bell's Two Hearted 19oz,India Pale Ale style featuring American malts and enormous hop additions to give this beer a crisp finish and incredible floral hop aroma.,https://capitalbeerwine.com/shop/product/bells-two-hearted/5d716cb0292ad165d33fed86?option-id=b047240e0e28974ab85ac6377cb6063c5d6da9e1aeb56aaa578f9d962e0c4022&utm_source=googleshopping&utm_medium=feed,new,4.71 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5ece1c4128927e43a89debb3/large.png?format=square,00740522120861,148,499676,Bell's Two Hearted Ale,beer > ipa,3.5 lbs,561ml,750ml,Bell's Two Hearted Ale,n,,domestic craft beer,,,,https://capitalbeerwine.com/cart?product-option-id=b047240e0e28974ab85ac6377cb6063c5d6da9e1aeb56aaa578f9d962e0c4022
5521cefa6561310003360300,Angels & Cowboys Proprietary Red 750ml,,https://capitalbeerwine.com/shop/product/angels-cowboys-proprietary-red/5521cefa6561310003360300?option-id=ba023ea0fe1429181732995a91c0ceef10d24ed4bd48d4606e0aa88fa38f5b9d&utm_source=googleshopping&utm_medium=feed,new,33.59 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/610f12770a76ad35c0af6198/large.png?format=square,00040232096723,65,499676,Angels And Cowboys,wine > red,3.5 lbs,750ml,750ml,Angels And Cowboys,n,"Zinfandel, Syrah, Petit Verdot, Sangiovese, Petit Syrah, Malbec, 96 Points Decanter",red,,,,https://capitalbeerwine.com/cart?product-option-id=ba023ea0fe1429181732995a91c0ceef10d24ed4bd48d4606e0aa88fa38f5b9d
5febb13263676419b2a976e2,Sam Adams Just The Haze 12oz,"Samuel Adams Just The Haze NA is a non-alcoholic beer that offers a full-bodied, hoppy flavor without the buzz. This 6-pack of 12oz cans captures all the classic notes of a hazy IPA, perfect for enjoying any time without the alcohol.",https://capitalbeerwine.com/shop/product/sam-adams-just-the-haze/5febb13263676419b2a976e2?option-id=0e7149cf45dce7982b44e5281387ee2141141afafda858aff40f023e4c41d5d0&utm_source=googleshopping&utm_medium=feed,new,15.74 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/636168b880f51c1f3f3ede3c/large.png?format=square,00087692011903,2336,499676,Samuel Adams,beer > non alcoholic,3.5 lbs,354ml,750ml,Samuel Adams,n,,non,alcoholic,,,https://capitalbeerwine.com/cart?product-option-id=0e7149cf45dce7982b44e5281387ee2141141afafda858aff40f023e4c41d5d0
5753750c69702d365e9e8601,Modelo Especial Cans 24oz,"A model of what good beer should be, Modelo Especial Mexican Beer is a rich, full-flavored pilsner beer. This lager beer's golden hue is complemented by its smooth notes of orange blossom honey and hint of herb. A light-hop character, tantalizing sweetness, and a crisp, clean finish make this easy-drinking beer.",https://capitalbeerwine.com/shop/product/modelo-especial-cans/5753750c69702d365e9e8601?option-id=6eda0c49ac27a77fd4b73def4426ece7f1e80db86650ef615fe531e79d2fdc5f&utm_source=googleshopping&utm_medium=feed,new,4.71 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/610c4ab51021e708d5dbdf2f/large.png?format=square,00080660957210,1279,499676,Grupo Modelo,beer > pilsner,3.5 lbs,709ml,750ml,Grupo Modelo,n,,mexico,,,,https://capitalbeerwine.com/cart?product-option-id=6eda0c49ac27a77fd4b73def4426ece7f1e80db86650ef615fe531e79d2fdc5f
56eba32f69702d56548c2400,Freixenet Cordon Negro Brut Cava 750ml,"Freixenet Cordon Negro Cava is an iconic sparkling wine renowned for its distinctive black bottle. With a pale straw-yellow color and fine bubbles, it captivates the eye. The nose is greeted by fresh aromas of green apple and citrus, complemented by floral notes. On the palate, it offers a crisp and lively character, with flavors of pear, peach, and a hint of almond. Its balanced acidity and refreshing finish make it a versatile and enjoyable sparkling wine. Pair it with seafood dishes such as grilled shrimp, oysters, or sushi to enhance its crispness and fruitiness.",https://capitalbeerwine.com/shop/product/freixenet-cordon-negro-brut-cava/56eba32f69702d56548c2400?option-id=b0f88aa701f7c767ac883d8091b621ffd4c97458bf33140dc69d5447cb1c65cf&utm_source=googleshopping&utm_medium=feed,new,17.84 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/67e09c7b3be5e42968d15518/large.png?format=square,00033293003007,776,499676,Freixenet,wine > sparkling,3.5 lbs,750ml,750ml,Freixenet,n,,champagne and sparkling,,,,https://capitalbeerwine.com/cart?product-option-id=b0f88aa701f7c767ac883d8091b621ffd4c97458bf33140dc69d5447cb1c65cf
5d71b714e548d71d31d8dd1e,Silver Branch Glass Castle Pilsner Cans 12oz,The Silver Branch Glass Castle is a refreshing beverage available in a convenient 12oz size. This six-pack of cans is perfect for enjoying a crisp drink at home or on the go.,https://capitalbeerwine.com/shop/product/silver-branch-glass-castle-pilsner-cans/5d71b714e548d71d31d8dd1e?option-id=918614c432ee813605344c36e950ebb08965b4b7f4947842fe2071722e280f14&utm_source=googleshopping&utm_medium=feed,new,18.89 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/5f68bd772ccb0516df8f6449/large.png?format=square,00850003564005,1635,499676,Silver Branch,beer > pilsner,3.5 lbs,354ml,750ml,Silver Branch,n,,domestic craft beer,,,,https://capitalbeerwine.com/cart?product-option-id=918614c432ee813605344c36e950ebb08965b4b7f4947842fe2071722e280f14
584692da39e21c1b8913e89a,TRULY Hard Seltzer Citrus Variety Pack 12oz,"Truly Hard Seltzer Citrus Mix Pack brings the bright, refreshing flavors of classic citrus fruits. This pack is filled with four delightfully crisp citrus flavors: Lime, Grapefruit, Lemon, and Citrus Squeeze. Bring a Truly mix pack to your next tailgate for the win! Now made with real fruit juice, Trulys best flavors just got even better. With a delicious hint of refreshing flavor and real juice from concentrate to keep you going all game long, theres a flavor for every play. Whether youre living it up in the stands or getting fully horizontal on your couch, no Sunday is complete without a case of Truly Hard Seltzer. Each 12oz. can has 100 calories, 5% alc./vol. and 1g sugars for refreshment that wont weigh you down. Mix pack includes three cans of each flavored hard seltzer. Variety 12 pack, 12 fluid ounce cans.",https://capitalbeerwine.com/shop/product/truly-hard-seltzer-citrus-variety-pack/584692da39e21c1b8913e89a?option-id=0f7b4b9379a0849bafa23e06df6b94c77c9e5f513768354032ae71e3eb7ce402&utm_source=googleshopping&utm_medium=feed,new,23.09 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/6453c02608ccb62708f4e71a/large.png?format=square,00087692004240,2031,499676,Truly,beer > seltzer,3.5 lbs,354ml,750ml,Truly,n,,seltzer,,,,https://capitalbeerwine.com/cart?product-option-id=0f7b4b9379a0849bafa23e06df6b94c77c9e5f513768354032ae71e3eb7ce402
567038227562755050510400,Saint Hilaire Brut Blanc De Blancs 750ml,"More than a century before champagne, the Benedictine Monks of the Abbey of Saint-Hilaire in the Southern foothills of Limoux had created France's Very First Sparkling Wine. The Blanquette Brut predominantly uses a local grape variety, the Mauzac. Up to 10 percent of Chenin and Chardonnay are permitted. Fresh, Lively, Crisp and Dry.",https://capitalbeerwine.com/shop/product/saint-hilaire-brut-blanc-de-blancs/567038227562755050510400?option-id=1c9aed2dff644444a6417a55bcc36e03c1325ea189eb5550f86d95c774b3bd62&utm_source=googleshopping&utm_medium=feed,new,18.89 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/60b7165806a2880bbc14ce1c/large.png?format=square,00087224004007,1572,499676,Saint Hilaire,wine > sparkling,3.5 lbs,750ml,750ml,Saint Hilaire,n,Sparkling,sparkling wine,,,,https://capitalbeerwine.com/cart?product-option-id=1c9aed2dff644444a6417a55bcc36e03c1325ea189eb5550f86d95c774b3bd62
5a7c9743b28e11647e1c9ed0,Austin Hope Cabernet Sauvignon Paso Robles 750ml,"Deep ruby in color, the 2019 Austin Hope Cabernet Sauvignon expresses aromas of fresh black currants and cherries accompanied by subtle smoky notes and dried spices. On the palate, this lavish powerful wine is layered with juicy blackberry, ripe cherry, vanilla bean and brown butter. Its full-bodied and rich, balanced by a touch of bright acidity and firm polished tannins.",https://capitalbeerwine.com/shop/product/austin-hope-cabernet-sauvignon-paso-robles/5a7c9743b28e11647e1c9ed0?option-id=cd3faf41a6ebd901a8503a12a23e7a1d68186674f59c0246092f45f5ef0d7fbe&utm_source=googleshopping&utm_medium=feed,new,66.14 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/65bc8aa602584847033c9443/large.png?format=square,00657891715591,2314,499676,Austin Nv Cabernet,wine > red,3.5 lbs,750ml,750ml,Austin Nv Cabernet,n,Cabernet Sauvignon,red,,,,https://capitalbeerwine.com/cart?product-option-id=cd3faf41a6ebd901a8503a12a23e7a1d68186674f59c0246092f45f5ef0d7fbe
582cae05b75f8464023227d1,Koha Sauvignon Blanc Marlborough New Zealand 750ml,"Pungent aromas of citrus, nettles and sage, with lively passionfruit and floral notes adding allure and complexity. This wine delivers delicious citrus and stonefruit flavours with a crisp, refreshing finish that is synonymous with Marlborough.Oysters are a natural partner for this refreshing, Sauvignon Blanc. White fish or a fresh seasonal salad would also pair exceptionally. For a flavour sensation try it with grilled scallops with an anchovy, mint, and coriander dressing. Te Pa Wines Nestled between the mighty Wairau River and the azure waters of the Cook Strait ocean, with Cloudy Bay directly in front, te Pas home block vineyard at the Wairau Bar is as majestic as it is productive.",https://capitalbeerwine.com/shop/product/koha-sauvignon-blanc-marlborough-new-zealand/582cae05b75f8464023227d1?option-id=f67a8ab2c5157670d919285493e96215ef572e01d541485a5f78b9a8ab3945c3&utm_source=googleshopping&utm_medium=feed,new,15.74 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/65a026e04ec5762c340ebdcf/large.png?format=square,09421902639098,1018,499676,New Zealand,wine > white,3.5 lbs,750ml,750ml,New Zealand,n,Sauvignon Blanc,white,,,,https://capitalbeerwine.com/cart?product-option-id=f67a8ab2c5157670d919285493e96215ef572e01d541485a5f78b9a8ab3945c3
566fca0a7562757006300400,Foster's Lager 25oz,"Foster's Lager is Australia's original, full strength lager. Its signature full malt character on the mid-palate blends well with a delicate creaminess and crisp, clean hop finish, creating a perfect balance to the beer.",https://capitalbeerwine.com/shop/product/fosters-lager/566fca0a7562757006300400?option-id=d210d558c86010b43d5ef010b224a678b676a9706cb5bc1e6ec092f813922dab&utm_source=googleshopping&utm_medium=feed,new,4.19 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/566fca0d7562757006310400/large.png?format=square,00070897013315,2124,499676,Foster's,beer > lager,3.5 lbs,739ml,750ml,Foster's,n,,domestic big brewer,,,,https://capitalbeerwine.com/cart?product-option-id=d210d558c86010b43d5ef010b224a678b676a9706cb5bc1e6ec092f813922dab
5c8ac2a77d571a76cbbde3a6,Bela Ribera Del Duero Spanish Red Wine 750ml,"Tasting this wine immediately after pulling the cork would lead one to believe that this is a massive wine thats as powerful as the day is long, but with a little time exposed to the air the wine softens and all kinds of hidden nuances are revealed. 100% Tempranillo that shows a very classic Ribera character, this begins with aromas of red & black fruits, licorice, and spice. The palate shows fruits like black cherry & blueberry with restraint and freshness over a firm tannic backbone with just a hint of rusticity. Beautifully balanced and long on the finish, this is a great wine to chase the chill away!",https://capitalbeerwine.com/shop/product/bela-ribera-del-duero-spanish-red-wine/5c8ac2a77d571a76cbbde3a6?option-id=86da72c6190001cb42f74de27bb3bcdb9f9bd4f91bf5ad0dab9d7689f346194d&utm_source=googleshopping&utm_medium=feed,new,25.19 USD,,in_stock,https://cityhive-prod-cdn.cityhive.net/products/64a5c9fdc6f9482f6c7f7937/large.png?format=square,00051497036980,146,499676,Bela,wine > red,3.5 lbs,750ml,750ml,Bela,n,Tempranillo,red,,,,https://capitalbeerwine.com/cart?product-option-id=86da72c6190001cb42f74de27bb3bcdb9f9bd4f91bf5ad0dab9d7689f346194d
